Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,Patch Available,PIG-1924,12501908,,"CSV Loader/Store that handles newlines in fields, and other Excel CSV features.",paepcke,paepcke,Major,Closed,Fixed,20/Mar/11 23:01,04/Aug/11 00:35,
Bug,,PIG-1976,12503683,,One more TwoLevelAccess to remove,daijy,daijy,Major,Closed,Fixed,07/Apr/11 22:06,04/Aug/11 00:35,
Bug,,PIG-1941,12502683,,Dumping a scalar launches ClassCastException,,azaroth,Major,Closed,Invalid,29/Mar/11 09:16,04/Aug/11 00:35,
Sub-task,,PIG-1786,12494673,12493542,Move describe/nested describe to new logical plan,daijy,daijy,Major,Closed,Fixed,05/Jan/11 03:03,04/Aug/11 00:35,
Bug,,PIG-1960,12503316,,"Pig CookBook documentation ""Map key should be quoted""",chandec,daijy,Major,Closed,Fixed,04/Apr/11 17:29,04/Aug/11 00:35,
Bug,,PIG-1742,12480614,,org.apache.pig.newplan.optimizer.Rule.java does not work with plan patterns where leaves/sinks are not siblings,thejas,thejas,Major,Closed,Fixed,22/Nov/10 21:42,04/Aug/11 00:35,
Bug,,PIG-1933,12502208,,"Hints such as 'collected' and 'skewed' for ""group by"" or ""join by"" should not be treated as tokens.",xuefuz,xuefuz,Major,Closed,Fixed,23/Mar/11 17:35,04/Aug/11 00:35,
Task,,PIG-1536,12470836,,"use same logic for merging inner schemas in ""default union"" and ""union onschema""",daijy,thejas,Major,Closed,Fixed,04/Aug/10 20:41,04/Aug/11 00:35,
Bug,,PIG-1988,12503951,,Importing an empty macro file causing NPE,rding,xuefuz,Major,Closed,Fixed,11/Apr/11 16:49,04/Aug/11 00:35,
Bug,,PIG-2028,12505986,,Speed up multiquery unit tests ,rding,rding,Major,Closed,Fixed,02/May/11 22:37,04/Aug/11 00:35,
Bug,,PIG-1986,12503942,,ant eclipse-files target needs to be updated for new jars/new jar locations,thejas,thejas,Major,Closed,Duplicate,11/Apr/11 14:52,04/Aug/11 00:35,
Improvement,,PIG-946,12434896,,"Combiner optimizer does not optimize when limit follow group, foreach",thejas,pkamath,Major,Closed,Fixed,04/Sep/09 22:51,04/Aug/11 00:35,
Bug,,PIG-2004,12504775,,Incorrect input types passed on to eval function,thejas,vivekp,Major,Closed,Fixed,20/Apr/11 10:16,04/Aug/11 00:35,
Bug,,PIG-1928,12502061,,"Type Checking, incorrect error message",thejas,xuefuz,Major,Closed,Fixed,22/Mar/11 16:30,04/Aug/11 00:35,
Bug,,PIG-2029,12505996,,Inconsistency in Pig Stats reports ,rding,viraj,Major,Closed,Fixed,03/May/11 00:26,04/Aug/11 00:35,
Bug,,PIG-1939,12502574,,order-by statement should support project-range to-end in any position among the sort columns if input schema is known,thejas,thejas,Major,Closed,Fixed,28/Mar/11 12:59,04/Aug/11 00:35,
Bug,,PIG-1866,12499522,,Dereference a bag within a tuple does not work,daijy,daijy,Major,Closed,Fixed,23/Feb/11 20:01,04/Aug/11 00:35,
Bug,,PIG-1920,12501841,,An error in new parser,daijy,rding,Major,Closed,Fixed,18/Mar/11 22:54,04/Aug/11 00:35,
Bug,,PIG-767,12422976,,Schema reported from DESCRIBE and actual schema of inner bags are different.,daijy,gmavromatis,Major,Closed,Fixed,16/Apr/09 04:43,04/Aug/11 00:35,
Sub-task,,PIG-1954,12503042,12503040,Design deployment interface for e2e test harness,gates,gates,Major,Closed,Fixed,31/Mar/11 15:52,04/Aug/11 00:35,
Bug,,PIG-1921,12501843,,Improve error messages in new parser,xuefuz,rding,Major,Closed,Fixed,18/Mar/11 23:13,04/Aug/11 00:34,
Bug,,PIG-2073,12507175,,update union documentation - numeric types will  not be converted to chararray,chandec,thejas,Major,Closed,Fixed,13/May/11 20:29,04/Aug/11 00:34,
Bug,,PIG-2062,12506936,,Script silently ended,xuefuz,daijy,Major,Closed,Fixed,12/May/11 05:38,04/Aug/11 00:34,
Bug,,PIG-2043,12506319,,Ship antlr-runtime.jar to backend,daijy,daijy,Major,Closed,Fixed,05/May/11 18:07,04/Aug/11 00:34,
Bug,,PIG-1999,12504598,,Macro alias masker should consider schema context ,rding,rding,Major,Closed,Fixed,18/Apr/11 20:51,04/Aug/11 00:34,
Improvement,,PIG-1775,12493542,,Removal of old logical plan,xuefuz,yanz,Major,Closed,Fixed,17/Dec/10 18:18,04/Aug/11 00:34,
Bug,,PIG-2083,12507903,,bincond ERROR 1025: Invalid field projection when null is used,thejas,araceli,Major,Closed,Fixed,20/May/11 17:22,04/Aug/11 00:34,
Bug,,PIG-596,12411548,,Anonymous tuples in bags create ParseExceptions,xuefuz,ciemo,Major,Closed,Fixed,01/Jan/09 01:50,04/Aug/11 00:34,
Bug,,PIG-2040,12506230,,Move classloader from QueryParserDriver to PigContext,daijy,daijy,Major,Closed,Fixed,04/May/11 21:47,04/Aug/11 00:34,
Bug,,PIG-2038,12506212,,Pig fails to parse empty tuple/map/bag constant,xuefuz,xuefuz,Major,Closed,Fixed,04/May/11 19:30,04/Aug/11 00:34,
Task,,PIG-1847,12498144,,implement typechecking and lineage tracking on new logical plan,thejas,thejas,Major,Closed,Duplicate,09/Feb/11 17:13,04/Aug/11 00:34,
Bug,,PIG-490,12406203,,Combiner not used when group elements referred to in tuple notation instead of flatten.,thejas,gates,Major,Closed,Fixed,10/Oct/08 21:09,04/Aug/11 00:34,
Bug,,PIG-1112,12441747,,FLATTEN eliminates the alias,daijy,ankur,Major,Closed,Fixed,26/Nov/09 08:00,04/Aug/11 00:34,
Bug,,PIG-1827,12496871,,"When passing a parameter to Pig, if the value contains $ it has to be escaped for no apparent reason",rding,julienledem,Major,Closed,Fixed,26/Jan/11 21:53,04/Aug/11 00:34,
Bug,,PIG-1711,12479280,,Document BinStorage behaviour ,chandec,viraj,Major,Closed,Fixed,06/Nov/10 00:53,04/Aug/11 00:34,
Improvement,,PIG-1945,12502930,,document Dynamic Invokers for udfs,chandec,thejas,Major,Closed,Fixed,30/Mar/11 23:14,04/Aug/11 00:34,
Bug,,PIG-828,12426862,,Problem accessing a tuple within a bag,daijy,viraj,Major,Closed,Won't Fix,01/Jun/09 22:42,04/Aug/11 00:34,
Bug,,PIG-2000,12504607,,Pig gives incorrect error message dealing with scalar projection,xuefuz,xuefuz,Major,Closed,Fixed,18/Apr/11 21:59,04/Aug/11 00:34,
Bug,,PIG-696,12416039,,Fatal error produced when malformed scalar types within complex type is converted to given type,gates,thejas,Major,Closed,Fixed,03/Mar/09 22:29,04/Aug/11 00:34,
Bug,,PIG-2014,12505198,,SAMPLE shouldn't be pushed up,dvryaboy,thedatachef,Major,Closed,Fixed,26/Apr/11 14:35,04/Aug/11 00:34,
Bug,,PIG-730,12419342,,"problem combining schema from a union of several LOAD expressions, with a nested bag inside the schema.",daijy,olston,Major,Closed,Fixed,24/Mar/09 19:36,04/Aug/11 00:34,
Bug,,PIG-1632,12474638,,The core jar in the tarball contains the kitchen sink ,eli,eli,Major,Closed,Fixed,20/Sep/10 23:26,04/Aug/11 00:34,
Bug,,PIG-621,12412553,,Casts swallow exceptions when there are issues with conversion of bytes to Pig types,daijy,sms,Major,Closed,Fixed,16/Jan/09 01:43,04/Aug/11 00:34,
Improvement,,PIG-1675,12476966,,Suggest to allow PigServer can register pig script from InputStream,zjffdu,zjffdu,Major,Closed,Fixed,11/Oct/10 01:56,04/Aug/11 00:34,
Bug,,PIG-1934,12502333,,"Fix zebra test TestCheckin1, TestCheckin4",daijy,daijy,Major,Closed,Fixed,24/Mar/11 22:58,04/Aug/11 00:34,
Bug,,PIG-1341,12460756,,BinStorage cannot convert DataByteArray to Chararray and results in FIELD_DISCARDED_TYPE_CONVERSION_FAILED,gates,viraj,Major,Closed,Won't Fix,30/Mar/10 23:49,04/Aug/11 00:34,
Bug,,PIG-2007,12504874,,Parsing error when map key referred directly from udf in nested foreach ,xuefuz,anitharaju,Major,Closed,Fixed,21/Apr/11 10:04,04/Aug/11 00:34,
Bug,,PIG-1826,12496867,,Unexpected data type -1 found in stream error,daijy,jcoveney,Major,Closed,Fixed,26/Jan/11 21:19,04/Aug/11 00:34,
Improvement,,PIG-2054,12506648,,Need to clarify globbing on command line vs in load statement,chandec,olgan,Major,Closed,Fixed,09/May/11 18:51,04/Aug/11 00:34,
Bug,,PIG-1918,12501816,,Line number should be give for logical plan failures,xuefuz,olgan,Major,Closed,Fixed,18/Mar/11 19:08,04/Aug/11 00:34,
Bug,,PIG-1491,12468957,,"Failure planning nested FOREACH with DISTINCT, POLoad cannot be cast to POLocalRearrange",laukik,scott_carey,Major,Closed,Fixed,09/Jul/10 21:39,04/Aug/11 00:34,
Bug,,PIG-2069,12507076,,LoadFunc jar does not ship to backend in MultiQuery case,rding,daijy,Major,Closed,Fixed,13/May/11 02:19,04/Aug/11 00:34,
Bug,,PIG-2006,12504835,,Regression: NPE when Pig processes an empty script file,xuefuz,xuefuz,Major,Closed,Fixed,21/Apr/11 00:22,04/Aug/11 00:34,
Improvement,,PIG-1759,12492758,,piggybank and tutorial should use maven to pull pig.jar,,olgan,Major,Closed,Won't Fix,08/Dec/10 18:24,04/Aug/11 00:34,
Bug,,PIG-904,12432107,,Conversion from double to chararray for udf input arguments does not occur,gates,pkamath,Major,Closed,Invalid,04/Aug/09 00:06,04/Aug/11 00:34,
Bug,,PIG-1608,12473880,,pig should always include pig-default.properties and pig.properties in the pig.jar,nrai,nrai,Major,Closed,Fixed,10/Sep/10 23:52,04/Aug/11 00:34,
Bug,,PIG-1297,12459193,,algebraic interface of udf does not get used if the foreach with udf projects column within group,thejas,thejas,Major,Closed,Duplicate,15/Mar/10 21:54,04/Aug/11 00:34,
Bug,,PIG-859,12428586,,Optimizer throw error on self-joins,chandec,ashutoshc,Major,Closed,Fixed,22/Jun/09 16:38,04/Aug/11 00:34,
Bug,,PIG-1814,12496190,,mapred.output.compress in SET statement does not work,daijy,daijy,Major,Closed,Fixed,20/Jan/11 22:22,04/Aug/11 00:34,
Sub-task,,PIG-1795,12495150,12474396,new parser : duplicate ConstantExpressions created in inner plan,xuefuz,thejas,Major,Closed,Fixed,10/Jan/11 17:51,04/Aug/11 00:34,
Bug,,PIG-1802,12495436,,Mark old logical plan and related classes deprecated so developers know where to focus their work,gates,gates,Major,Closed,Invalid,12/Jan/11 23:27,04/Aug/11 00:34,
Improvement,,PIG-1809,12495848,,TOMAP builtin function,olgan,olgan,Major,Closed,Fixed,18/Jan/11 03:27,04/Aug/11 00:34,
Bug,,PIG-1962,12503345,,Wrong alias assinged to store operator,daijy,rding,Major,Closed,Fixed,04/Apr/11 21:20,04/Aug/11 00:34,
Bug,,PIG-1894,12501107,,Worng stats shown when there are multiple stores but same file names,rding,vivekp,Major,Closed,Fixed,11/Mar/11 04:24,04/Aug/11 00:34,
Bug,,PIG-1990,12503993,,support casting of complex types with empty inner schema to complex type with non-empty inner schema,thejas,thejas,Major,Closed,Fixed,11/Apr/11 23:24,04/Aug/11 00:34,
Bug,,PIG-1873,12499968,,Pig try to interpret UDF as Macro,chandec,daijy,Major,Closed,Fixed,28/Feb/11 20:13,04/Aug/11 00:34,
Bug,,PIG-2158,12513873,,dot Next integration with Pig 0.9 - mount side table is read only,,araceli,Major,Closed,Not A Problem,13/Jul/11 02:53,04/Aug/11 00:34,
Bug,,PIG-1987,12503949,,-dryrun does not work with set,rding,gates,Major,Closed,Fixed,11/Apr/11 16:25,04/Aug/11 00:34,
Improvement,,PIG-1848,12498212,,Confusing statement for Merge Join -> Both Conditions in Pig reference manual1,chandec,vivekp,Major,Closed,Fixed,10/Feb/11 08:48,04/Aug/11 00:34,
Bug,,PIG-1745,12480724,,Disable converting bytes loading from BinStorage,daijy,daijy,Major,Closed,Fixed,23/Nov/10 19:58,04/Aug/11 00:34,
Bug,,PIG-1462,12467658,,No informative error message on parse problem,xuefuz,ankur,Major,Closed,Fixed,23/Jun/10 04:30,04/Aug/11 00:34,
Bug,,PIG-1152,12443336,,bincond operator throws parser error,xuefuz,ankur,Major,Closed,Fixed,15/Dec/09 06:11,04/Aug/11 00:34,
Bug,,PIG-1974,12503589,,Lineage need to set for every cast,thejas,daijy,Major,Closed,Fixed,07/Apr/11 05:37,04/Aug/11 00:34,
Bug,,PIG-1995,12504301,,Pig gives unclear error message in an error case,xuefuz,xuefuz,Major,Closed,Cannot Reproduce,14/Apr/11 17:47,04/Aug/11 00:34,
Bug,,PIG-1783,12494550,,Pig stats gave wrong input record count when input files have the same short name ,rding,rding,Major,Closed,Duplicate,04/Jan/11 01:25,04/Aug/11 00:34,
Bug,,PIG-1897,12501160,,multiple star projection in a statement does not produce the right plan,thejas,thejas,Major,Closed,Fixed,11/Mar/11 16:26,04/Aug/11 00:34,
Bug,,PIG-1931,12502115,,Integrate Macro Expansion with New Parser,rding,rding,Major,Closed,Fixed,22/Mar/11 22:28,04/Aug/11 00:34,
Improvement,,PIG-1700,12478264,,Identifier structure needs to be documented,chandec,olgan,Major,Closed,Fixed,25/Oct/10 20:11,04/Aug/11 00:34,
New Feature,,PIG-1758,12492683,,Deep cast of complex type,daijy,daijy,Major,Closed,Fixed,07/Dec/10 23:43,04/Aug/11 00:34,
Sub-task,,PIG-903,12432089,12479397,ILLUSTRATE fails on 'Distinct' operator,,dvryaboy,Major,Closed,Fixed,03/Aug/09 20:55,04/Aug/11 00:34,
Bug,,PIG-1929,12502068,,Type checker failed to catch invalid type comparison,thejas,xuefuz,Major,Closed,Fixed,22/Mar/11 17:58,04/Aug/11 00:34,
Bug,Patch Available,PIG-1839,12497461,,piggybank: XMLLoader will always add an extra empty tuple even if no tags are matched,vivekp,vivekp,Major,Closed,Fixed,02/Feb/11 13:07,04/Aug/11 00:34,
Bug,,PIG-1856,12498700,,Custom jar is not packaged with the new job created by LimitAdjuster ,rding,rding,Major,Closed,Fixed,15/Feb/11 23:26,04/Aug/11 00:34,
Bug,,PIG-1957,12503165,,Pig parser gives misleading error message when the next foreach block has syntactic errors,xuefuz,xuefuz,Major,Closed,Fixed,01/Apr/11 19:11,04/Aug/11 00:34,
Bug,,PIG-1870,12499764,,HBaseStorage doesn't project correctly,dvryaboy,billgraham,Major,Closed,Fixed,25/Feb/11 21:34,04/Aug/11 00:34,
Bug,,PIG-1584,12472980,,deal with inner cogroup,chandec,olgan,Major,Closed,Fixed,31/Aug/10 23:21,04/Aug/11 00:34,
Bug,,PIG-1576,12472761,,Difference in Semantics between Load statement in Pig and HDFS client on Command line,,viraj,Major,Closed,Invalid,27/Aug/10 23:47,04/Aug/11 00:34,
Improvement,,PIG-1790,12494887,,Need to document when combiner is used,chandec,olgan,Major,Closed,Fixed,06/Jan/11 22:38,04/Aug/11 00:34,
Bug,,PIG-1992,12504114,,projecting a column from within non tuple/bag datatype should result in error in frontend,thejas,thejas,Major,Closed,Duplicate,12/Apr/11 22:12,04/Aug/11 00:34,
New Feature,,PIG-1479,12468380,,Embed Pig in scripting languages,rding,julienledem,Major,Closed,Fixed,01/Jul/10 20:30,04/Aug/11 00:34,
New Feature,,PIG-1782,12494292,,Add ability to load data by column family in HBaseStorage,billgraham,eyang,Major,Closed,Fixed,30/Dec/10 04:32,04/Aug/11 00:34,
Sub-task,,PIG-999,12437539,12437538,sorting on map-value fails if map-value is not of bytearray type,gates,thejas,Major,Closed,Fixed,07/Oct/09 19:38,04/Aug/11 00:34,
Bug,,PIG-2144,12511652,,ClassCastException when using IsEmpty(DIFF()) ,thejas,miteshsjat,Major,Closed,Fixed,27/Jun/11 14:23,04/Aug/11 00:34,
Sub-task,,PIG-1764,12493107,12479397,Remove dependency on old (pre-0.8) logical operators,yanz,rding,Major,Closed,Fixed,13/Dec/10 19:26,04/Aug/11 00:34,
Bug,,PIG-1858,12498845,,UDF in nested plan results frontend exception,daijy,vivekp,Major,Closed,Fixed,17/Feb/11 08:27,04/Aug/11 00:34,
Improvement,,PIG-1818,12496416,,Need to document that ORDER BY is not stable,chandec,olgan,Major,Closed,Fixed,23/Jan/11 04:02,04/Aug/11 00:34,
Bug,,PIG-1969,12503569,,Typechecking warnings are no longer displayed,thejas,olgan,Major,Closed,Fixed,06/Apr/11 23:17,04/Aug/11 00:34,
Bug,,PIG-2106,12509028,,"Fix Zebra unit test TestBasicUnion.testNeg3, TestBasicUnion.testNeg4",daijy,daijy,Major,Closed,Fixed,01/Jun/11 21:56,04/Aug/11 00:34,
Bug,,PIG-2088,12508091,,Return alias validation failed when there is single line comment in the macro,rding,rding,Major,Closed,Fixed,23/May/11 18:32,04/Aug/11 00:34,
Bug,,PIG-2039,12506214,,IndexOutOfBounException for a case,xuefuz,xuefuz,Major,Closed,Fixed,04/May/11 19:38,04/Aug/11 00:34,
Improvement,,PIG-1806,12495624,,Modify embedded Pig API for usability ,rding,rding,Major,Closed,Fixed,14/Jan/11 20:33,04/Aug/11 00:34,
Task,,PIG-1768,12493253,,Pig 090 doc reorg,olgan,chandec,Major,Closed,Fixed,14/Dec/10 23:41,04/Aug/11 00:34,
Bug,,PIG-1545,12471591,,"Secondary alias gives problem, when it has alias in the group by statement.",xuefuz,nrai,Major,Closed,Cannot Reproduce,13/Aug/10 22:06,04/Aug/11 00:34,
Improvement,,PIG-1938,12502565,,support project-range as udf argument,thejas,thejas,Major,Closed,Fixed,28/Mar/11 12:02,04/Aug/11 00:34,
Sub-task,,PIG-1703,12478501,12437538,Pig get confused if map value is not bytearray,daijy,daijy,Major,Closed,Fixed,27/Oct/10 21:01,04/Aug/11 00:34,
Bug,,PIG-1779,12493836,,Worng stats shown when there are multiple loads but same file names,rding,vivekp,Major,Closed,Fixed,22/Dec/10 07:00,04/Aug/11 00:34,
Bug,Patch Available,PIG-2017,12505265,,consumeMap() fails with EmptyStackException,thedatachef,thedatachef,Major,Closed,Fixed,27/Apr/11 02:58,04/Aug/11 00:34,
Bug,,PIG-815,12426073,,misleading error message when streaming fails,hagleitn,olgan,Major,Closed,Won't Fix,21/May/09 23:35,04/Aug/11 00:34,
Bug,Patch Available,PIG-536,12408633,,"the shell script 'pig' does not work if PIG_HOME has the word 'hadoop' in it's directory, and pig script is missing in the types branch",miguno,iholsman,Major,Closed,Fixed,17/Nov/08 10:18,04/Aug/11 00:34,
Bug,,PIG-631,12413138,,4 Unit test failures on Windows ,daijy,ltucker,Major,Closed,Fixed,23/Jan/09 22:28,04/Aug/11 00:34,
Bug,,PIG-1837,12497399,,Error while using IsEmpty function,rding,olgan,Major,Closed,Fixed,01/Feb/11 23:57,04/Aug/11 00:34,
Bug,,PIG-2078,12507635,,POProject.getNext(DataBag) does not handle null,daijy,daijy,Major,Closed,Fixed,18/May/11 17:29,04/Aug/11 00:34,
Improvement,,PIG-1017,12437891,,Converts strings to text in Pig,thejas,sriranjan,Major,Closed,Won't Fix,12/Oct/09 18:57,04/Aug/11 00:34,
Bug,,PIG-2139,12511279,,LogicalExpressionSimplifier optimizer rule should check if udf is deterministic while checking if they are equal,thejas,thejas,Major,Closed,Fixed,22/Jun/11 19:58,04/Aug/11 00:34,
Improvement,,PIG-1874,12500102,,Make PigServer work in a multithreading environment,rding,rding,Major,Closed,Fixed,01/Mar/11 21:38,04/Aug/11 00:34,
Bug,,PIG-1834,12497103,,relation-as-scalar - uses the last statement associated with the scalar alias,rding,thejas,Major,Closed,Fixed,28/Jan/11 21:42,04/Aug/11 00:34,
Improvement,,PIG-1805,12495547,,Need to clearly document Pig behavior when data types are not provided,olgan,olgan,Major,Closed,Fixed,13/Jan/11 21:47,04/Aug/11 00:34,
Sub-task,,PIG-1066,12439528,12479397,"ILLUSTRATE called after DESCRIBE results in ""Grunt: ERROR 2999: Unexpected internal error. null""",,bogdan,Major,Closed,Fixed,30/Oct/09 14:00,04/Aug/11 00:34,
Bug,,PIG-2003,12504712,,Using keyward as alias doesn't either emit an error or produce a logical plan.,xuefuz,xuefuz,Major,Closed,Fixed,19/Apr/11 20:57,04/Aug/11 00:34,
