Issue Type,Custom field (Patch Info),Issue key,Issue id,Parent id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,Patch Available,THRIFT-1789,12623767,,JsonProtocol read_set_begin returns the wrong thing,,radsaq,Major,Closed,Fixed,13/Dec/12 15:38,17/Feb/13 19:49,
Bug,,THRIFT-1839,12628646,,"When using py:twisted and service inheritance, base service Iface does not subclass Interface",,alex.gaynor,Major,Closed,Not A Problem,22/Jan/13 01:40,17/Feb/13 19:49,
Improvement,,THRIFT-354,12416139,,Tunable reset buffer behavior in TNonblockingServer,,shigin,Major,Closed,Fixed,04/Mar/09 19:34,17/Feb/13 19:49,
Bug,,THRIFT-1641,12597362,,Thrift 0.8 not compatible with Android HttpClient,roger,dtay,Major,Closed,Fixed,03/Jul/12 22:35,17/Feb/13 19:49,
New Feature,,THRIFT-530,12429008,,Proposal for configure parameter changes to support Windows/Visual Studio version of the C++ library,,rush,Major,Closed,Fixed,26/Jun/09 23:37,17/Feb/13 19:49,
Bug,Patch Available,THRIFT-1814,12625469,,Minor D library fixes,klickverbot,klickverbot,Major,Closed,Fixed,29/Dec/12 02:57,17/Feb/13 19:49,
Bug,Patch Available,THRIFT-1747,12614878,,Generated Python code incorrect when declaring constants of a struct type declared in an included thrift file,,guitarj87,Major,Closed,Fixed,06/Nov/12 00:12,17/Feb/13 19:49,
Bug,Patch Available,THRIFT-1494,12539015,,"Python generated ""Service-remote"" script doesn't honor service inheritance",nvcook42,nvcook42,Major,Closed,Fixed,19/Jan/12 18:42,17/Feb/13 19:49,
Bug,,THRIFT-972,12478250,,transport_->interrupt() missing in TSimpleServer::stop(),,rsalz,Major,Closed,Invalid,25/Oct/10 17:22,17/Feb/13 19:49,
Bug,,THRIFT-1422,12530410,,"async_server.skeleton.cpp include TEventServer.h, but there isn't corresponding file in deed",roger,xieliang007,Major,Closed,Fixed,05/Nov/11 06:20,17/Feb/13 19:49,
Improvement,,THRIFT-1812,12625360,,add sonar-project.properties,roger,roger,Major,Closed,Fixed,27/Dec/12 20:23,17/Feb/13 19:49,
Bug,,THRIFT-1852,12631601,,TZlibTransport can't work together with THttpClient ? (python client),,zuroc,Major,Open,,09/Feb/13 19:05,09/Feb/13 19:06,
Bug,,THRIFT-1835,12628430,,Compiler should fail when duplicate field names are present,,nicolastr,Major,Closed,Duplicate,19/Jan/13 21:43,05/Feb/13 22:54,
Improvement,Patch Available,THRIFT-1836,12628523,,Java compiler does not generate constructor with all fields,,erikvanoosten,Major,Open,,21/Jan/13 08:57,21/Jan/13 09:05,
Improvement,,THRIFT-1817,12625639,,make install should install versioned binary and symlink to thrift binary,,gaul,Major,Open,,02/Jan/13 05:38,07/Jan/13 20:48,
Bug,Patch Available,THRIFT-602,12437595,,Out of memory error on bogus input,,valstadsve,Major,Closed,Duplicate,08/Oct/09 12:35,01/Dec/12 09:16,
Improvement,,THRIFT-627,12440578,,should c++ have setters for optional fields?,jfarrell,coshx,Major,Closed,Fixed,13/Nov/09 04:00,21/Nov/12 12:56,
Bug,,THRIFT-1027,12494287,,"'make -j 16' fails with ""unterminated #ifdef"" error",jfarrell,anatolikus,Major,Closed,Abandoned,30/Dec/10 01:48,19/Nov/12 22:11,
Bug,,THRIFT-1706,12609808,,jquery ajax code doesn't handle exceptions,,radsaq,Major,Closed,Not A Problem,01/Oct/12 21:00,19/Nov/12 21:36,
Bug,Patch Available,THRIFT-1744,12613937,,Compilation failure under Android NDK toolchain,henrique,vlad.troyanker,Major,Closed,Fixed,29/Oct/12 18:59,31/Oct/12 11:18,
Bug,Patch Available,THRIFT-1705,12609470,,Unable to compile Thrift Enum in MSVC++,,ryandh,Major,Closed,Cannot Reproduce,27/Sep/12 23:37,24/Oct/12 18:52,
Improvement,,THRIFT-1738,12612996,,node.js:  export transport and protocol so they can be used outside the cassandra/server context,henrique,braitz,Major,Closed,Fixed,22/Oct/12 16:32,22/Oct/12 23:29,
New Feature,Patch Available,THRIFT-1737,12612880,,UDP socket support for python,,willp,Major,Open,,21/Oct/12 15:26,21/Oct/12 15:29,
Bug,,THRIFT-1711,12610385,,\TException with blank code and message,,till,Major,Open,,04/Oct/12 20:12,17/Oct/12 18:28,
Bug,,THRIFT-1721,12611111,,Dist broken due to 0.8.0 to 0.9.0 changes,jfarrell,jfarrell,Major,Closed,Fixed,10/Oct/12 03:03,11/Oct/12 06:08,
New Feature,Patch Available,THRIFT-1558,12550450,,Named Pipe and Anonymous Pipe transport for Windows,roger,peace,Major,Closed,Fixed,10/Apr/12 22:33,11/Oct/12 02:11,
Bug,Patch Available,THRIFT-1572,12550811,,Compile error with android ndk,,bobik,Major,Closed,Not A Problem,13/Apr/12 10:40,11/Oct/12 02:11,
Bug,,THRIFT-1576,12551161,,uint32_t used without including <stdint.h>,,mxiixm,Major,Closed,Fixed,17/Apr/12 04:32,11/Oct/12 02:11,
Wish,,THRIFT-607,12438189,,Service Registry for Thrift based Services,roger,roger,Major,Closed,Won't Fix,15/Oct/09 10:41,11/Oct/12 02:11,
Bug,,THRIFT-1023,12493427,,Thrift encoding  (UTF-8) issue with Ruby 1.9.2,nbeyer,vincentp,Major,Closed,Fixed,16/Dec/10 10:46,11/Oct/12 00:37,
Improvement,Patch Available,THRIFT-1725,12611272,,Tutorial web pages for Delphi and C#,jensg,jensg,Major,Closed,Fixed,10/Oct/12 23:40,11/Oct/12 00:36,
New Feature,Patch Available,THRIFT-1723,12611183,,"Number of Python features- Mutual Authentication, abiltity to stop services, dynamic port binding",,guitarj87,Major,Open,,10/Oct/12 14:23,10/Oct/12 15:29,
Bug,,THRIFT-1673,12602531,,Ruby compile flags for extension for multi arch builds (os x),jfarrell,jfarrell,Major,Closed,Fixed,09/Aug/12 16:02,09/Oct/12 05:11,
Improvement,Patch Available,THRIFT-1714,12610674,,[ruby] Explicitly add CWD to Ruby test_suites.rb,nbeyer,nbeyer,Major,Closed,Fixed,06/Oct/12 01:24,06/Oct/12 04:18,
Bug,,THRIFT-1700,12608624,,Number overflow in ReadFrame.,,folex,Major,Open,,21/Sep/12 13:14,05/Oct/12 07:16,
Bug,Patch Available,THRIFT-1710,12610384,,Minor issues in test case code,jensg,jensg,Major,Closed,Fixed,04/Oct/12 20:10,05/Oct/12 01:16,
Bug,Patch Available,THRIFT-1670,12601283,,Incompatibilities between different versions of a Thrift interface,jensg,jensg,Major,Closed,Fixed,02/Aug/12 23:17,05/Oct/12 01:16,
Improvement,Patch Available,THRIFT-1645,12597936,,Replace Object#tee with more conventional Object#tap in specs,nbeyer,nbeyer,Major,Closed,Fixed,08/Jul/12 12:44,01/Oct/12 19:40,
Improvement,Patch Available,THRIFT-1702,12608727,,a thrift manual,jfarrell,jklowden,Major,Closed,Implemented,22/Sep/12 03:20,29/Sep/12 00:31,
Bug,Patch Available,THRIFT-1571,12550721,,Update Ruby HTTP transport for recent Ruby versions,jfarrell,sethhitch,Major,Closed,Not A Problem,12/Apr/12 18:17,28/Sep/12 15:53,
Bug,Patch Available,THRIFT-1082,12500315,,Thrift::FramedTransport sometimes calls close() on an undefined value,siracusa,siracusa,Major,Closed,Fixed,03/Mar/11 16:06,28/Sep/12 12:45,
Bug,Patch Available,THRIFT-1591,12553629,,Enable TCP_NODELAY for ruby gem,ctrochalakis,ctrochalakis,Major,Closed,Fixed,02/May/12 14:01,28/Sep/12 11:46,
Improvement,Patch Available,THRIFT-1644,12597922,,Upgrade RSpec to 2.10.x and refactor specs as needed,nbeyer,nbeyer,Major,Closed,Fixed,08/Jul/12 00:08,28/Sep/12 03:47,
Improvement,Patch Available,THRIFT-1694,12607807,,Re-Enable serialization for WP7 Silverlight,jensg,jensg,Major,Closed,Fixed,16/Sep/12 15:48,28/Sep/12 02:05,
Bug,Patch Available,THRIFT-1703,12608999,,Add leading :: to cpp names,henrique,cbd,Major,Closed,Fixed,25/Sep/12 10:16,27/Sep/12 14:24,
Bug,Patch Available,THRIFT-1701,12608711,,node.js TBufferedTransport buffer corruption,,marshallroch,Major,Closed,Fixed,21/Sep/12 23:24,24/Sep/12 20:08,
Question,,THRIFT-1235,12513649,,How could I use THttpServerTransportFactory withTNonBlockingServer,jfarrell,zhangyingneng,Major,Closed,Incomplete,11/Jul/11 10:08,13/Sep/12 02:17,
Question,,THRIFT-491,12424869,,Ripping raw pthreads out of TFileTransport and associated test issues,jfarrell,rush,Major,Closed,Not A Problem,07/May/09 22:12,13/Sep/12 02:15,
Improvement,Patch Available,THRIFT-1691,12606933,,Serializer/deserializer support for Delphi,jensg,jensg,Major,Closed,Fixed,10/Sep/12 20:08,13/Sep/12 01:46,
Bug,Patch Available,THRIFT-1686,12606413,,"t_php_generator.cc uses ""and"" instead of ""&&"", and causes compiler errors with Visual Studio",,ben.craig,Major,Closed,Fixed,06/Sep/12 14:54,13/Sep/12 01:46,
Improvement,Patch Available,THRIFT-1615,12558322,,PHP Namespace,roger,xkobal,Major,Closed,Fixed,28/May/12 09:48,13/Sep/12 01:46,
Bug,,THRIFT-1655,12600041,,Configure still trying to use thrift_generators in output,jfarrell,jfarrell,Major,Closed,Fixed,24/Jul/12 17:17,11/Sep/12 19:27,
Bug,,THRIFT-1665,12600688,,TBinaryProtocol: exceeded message length raises generic TException,thobbs,thobbs,Major,Closed,Fixed,30/Jul/12 17:30,11/Sep/12 18:34,
Bug,Patch Available,THRIFT-1668,12601073,,"Compile error in contrib/fb303, thrift/TDispatchProcessor.h: No such file or directory",jfarrell,jsdelfino,Major,Closed,Cannot Reproduce,01/Aug/12 14:45,11/Sep/12 02:11,
Question,,THRIFT-1368,12525385,,TNonblockingServer usage,,qqjianyue,Major,Closed,Not A Problem,01/Oct/11 01:05,04/Sep/12 02:13,
Bug,Patch Available,THRIFT-1656,12600114,,"Setting proper headers in THttpServer.cpp so that ""Cross-Origin Resource Sharing"" on js client can work.",baali,baali,Major,Closed,Fixed,25/Jul/12 03:43,22/Aug/12 04:06,
Bug,,THRIFT-1663,12600571,,Java Thrift server is not throwing exceptions,jfarrell,ad13,Major,Closed,Duplicate,28/Jul/12 20:27,22/Aug/12 02:41,
Improvement,,THRIFT-1672,12602127,,MonoTouch (and Mono for Android) compatibility,,maximkorobov,Major,Closed,Not A Problem,08/Aug/12 06:37,18/Aug/12 18:53,
Bug,Patch Available,THRIFT-1674,12602634,,Update Thrift D library to be compatible with 2.060,klickverbot,cretz,Major,Closed,Fixed,09/Aug/12 19:54,18/Aug/12 03:36,
Bug,,THRIFT-1508,12539852,,TServerSocket does not allow for the user to specify the IP address to bind to,jfarrell,wirehead,Major,Closed,Duplicate,26/Jan/12 00:55,18/Aug/12 03:05,
Bug,Patch Available,THRIFT-1671,12601331,,Cocoa code generator does not put keywords into generated method calls,bracki,bracki,Major,Closed,Fixed,03/Aug/12 09:10,08/Aug/12 18:03,
New Feature,Patch Available,THRIFT-872,12472666,,Add 'primitive' option to 'Java' code generator,,engberg,Major,Open,,27/Aug/10 03:23,03/Aug/12 14:46,
Bug,,THRIFT-1662,12600438,,"""removeObject:"" should be ""removeObserver:"" in [-TSocketServer dealloc]?",jfarrell,mokemokechicken,Major,Closed,Fixed,27/Jul/12 08:20,27/Jul/12 16:40,
Bug,Patch Available,THRIFT-1064,12498870,,TClientInfoServerHandler::processContext() is not called for TNonblockingServer server event handler,pavlin,pavlin,Major,Closed,Fixed,17/Feb/11 11:12,27/Jul/12 16:05,
Bug,,THRIFT-1654,12600025,,c_glib thrift_socket_read() returns corrupted data,,andris,Major,Closed,Duplicate,24/Jul/12 15:29,25/Jul/12 14:42,
Bug,,THRIFT-1326,12521454,,"on some platforms, #include <stdint.h> is necessary to be included in Thrift.h",jfarrell,philou@philou.ch,Major,Closed,Fixed,06/Sep/11 13:56,25/Jul/12 00:15,
Bug,,THRIFT-1224,12512013,,Cannot insert UTF-8 text,jfarrell,simbul,Major,Closed,Duplicate,28/Jun/11 16:23,22/Jul/12 01:58,
Bug,Patch Available,THRIFT-1652,12598824,,TSaslTransport does not log the error when kerberos auth fails,rohini,rohini,Major,Closed,Fixed,14/Jul/12 20:24,15/Jul/12 01:08,
Improvement,,THRIFT-164,12406045,,Build web tutorial on Incubator web site,jfarrell,mcslee,Major,Closed,Duplicate,08/Oct/08 19:49,14/Jul/12 16:16,
Bug,Patch Available,THRIFT-1632,12595195,,ruby: data corruption in thrift_native implementation of MemoryBufferTransport,nhed,nhed,Major,Closed,Fixed,20/Jun/12 01:54,29/Jun/12 01:27,
Improvement,Patch Available,THRIFT-1633,12595300,,Add windows build configurations to support static linking,,adamduffy,Major,Closed,Fixed,20/Jun/12 17:16,27/Jun/12 17:02,
Bug,,THRIFT-1624,12559724,,Isset Generated differently on different platforms,bryanduxbury,nvcook42,Major,Closed,Fixed,07/Jun/12 17:29,26/Jun/12 16:45,
Improvement,,THRIFT-1608,12556191,,Allow servlet to be supplied TProcessor and TProtocolFactory after the init() method has finished,,kirilr,Major,Closed,Fixed,17/May/12 06:25,24/Jun/12 20:13,
Bug,Patch Available,THRIFT-1438,12532801,,lib/cpp/src/windows/config.h should read version from configure.ac rather than a #define,jfarrell,jfarrell,Major,Closed,Fixed,26/Nov/11 19:48,22/Jun/12 15:13,
New Feature,Patch Available,THRIFT-1195,12509213,,Allow users to act on client connects/disconnects,roger,diwaker,Major,Closed,Fixed,03/Jun/11 17:49,22/Jun/12 04:20,
Bug,,THRIFT-1585,12552158,,C++ library fails to build with OS X pthread implementation,klickverbot,klickverbot,Major,Closed,Fixed,23/Apr/12 16:33,22/Jun/12 04:20,
Bug,Patch Available,THRIFT-1621,12559435,,Memory leaks,jensg,jensg,Major,Closed,Fixed,05/Jun/12 19:59,22/Jun/12 04:20,
New Feature,Patch Available,THRIFT-1115,12502348,,"python TBase class for dynamic (de)serialization, and __slots__ option for memory savings",willp,willp,Major,Closed,Fixed,25/Mar/11 04:12,22/Jun/12 04:20,
Bug,,THRIFT-1488,12538074,,src/concurrency/Thread.h:91:58: error: invalid conversion from 'pthread_t {aka _opaque_pthread_t*}' to 'apache::thrift::concurrency::Thread::id_t {aka long long unsigned int}' [-fpermissive],jfarrell,philou@philou.ch,Major,Closed,Fixed,11/Jan/12 17:00,22/Jun/12 04:20,
Bug,,THRIFT-1625,12559759,,Null handling in TBinaryProtocol,,ashutoshc,Major,Closed,Won't Fix,07/Jun/12 21:52,22/Jun/12 04:19,
Bug,Patch Available,THRIFT-1575,12551134,,Typo in server/TThreadPoolServer.h,,denis,Major,Closed,Fixed,16/Apr/12 21:27,22/Jun/12 03:33,
Bug,Patch Available,THRIFT-1626,12559857,,concurrency::Mutex timedlock fix and lesser improvements,,keynslug,Major,Closed,Fixed,08/Jun/12 15:19,20/Jun/12 13:02,
Bug,Patch Available,THRIFT-1573,12550939,,Error on TNonblockingServer constructor,,bobik,Major,Closed,Fixed,14/Apr/12 10:57,18/Jun/12 20:44,
Bug,Patch Available,THRIFT-1622,12559658,,Incorrect size returned on read,_nn_,_nn_,Major,Closed,Fixed,07/Jun/12 09:29,14/Jun/12 15:14,
Bug,,THRIFT-1617,12558442,,TProcessPoolServer does not shutdown cleanly,,jmkacz,Major,Open,,29/May/12 15:47,29/May/12 15:47,
Improvement,Patch Available,THRIFT-1611,12556563,,Improved code generation for typedefs,jensg,jensg,Major,Closed,Fixed,20/May/12 01:04,21/May/12 01:37,
Bug,Patch Available,THRIFT-1610,12556526,,IWebProxy not available on WP7 platform,jensg,jensg,Major,Closed,Fixed,19/May/12 13:32,19/May/12 14:29,
Wish,,THRIFT-1539,12548032,,Build and distribute the fb303 python libraries along with thrift,jfarrell,mortenlj,Major,Closed,Fixed,25/Mar/12 20:38,18/May/12 05:10,
Bug,Patch Available,THRIFT-1601,12554595,,thrift clients generated for python checks if success is set first before checking if an exception is set ,,raoyvn,Major,Open,,10/May/12 00:07,18/May/12 02:58,
Bug,Patch Available,THRIFT-1606,12556146,,Race condition in BoostThreadFactory.cpp,aubonbeurre,aubonbeurre,Major,Closed,Fixed,16/May/12 23:09,17/May/12 05:08,
Bug,Patch Available,THRIFT-973,12478274,,Cocoa library won't compile using clang,hirano-s@aist.go.jp,kballard,Major,Closed,Fixed,25/Oct/10 21:41,16/May/12 03:34,
Bug,,THRIFT-1492,12538722,,enabling c_glib render thrift unusable (even for C++ code),jfarrell,philou@philou.ch,Major,Closed,Fixed,18/Jan/12 01:14,16/May/12 02:53,
Bug,,THRIFT-1450,12534234,,Problems building thrift 0.8.0 for Python and Ruby,jfarrell,mshaver,Major,Closed,Fixed,07/Dec/11 18:56,16/May/12 02:47,
Bug,Patch Available,THRIFT-1599,12554439,,Fixing HTTP client,,deees,Major,Closed,Fixed,09/May/12 07:38,12/May/12 02:02,
Improvement,Patch Available,THRIFT-1589,12553545,,configure.ac should require at least boost 1.41,roger,roger,Major,Closed,Fixed,01/May/12 21:03,11/May/12 11:47,
Improvement,,THRIFT-1484,12537242,,Introduce phpunit test suite ,jfarrell,roger,Major,Closed,Fixed,04/Jan/12 21:13,11/May/12 03:43,
Bug,Patch Available,THRIFT-1582,12551468,,Bad includes of nested thrift files in c_glib,jcaden,jcaden,Major,Closed,Fixed,18/Apr/12 13:31,11/May/12 00:41,
Bug,Patch Available,THRIFT-1277,12519287,,Node.js serializes false booleans as null,henrique,cypres,Major,Closed,Fixed,18/Aug/11 12:25,11/May/12 00:41,
Bug,Patch Available,THRIFT-1597,12554274,,TJSONProtocol.php is missing from Makefile.am,aegrumet,aegrumet,Major,Closed,Fixed,08/May/12 04:06,11/May/12 00:41,
Bug,Patch Available,THRIFT-1578,12551446,,C_GLib generated code does not compile,jcaden,jcaden,Major,Closed,Fixed,18/Apr/12 11:14,11/May/12 00:41,
Sub-task,Patch Available,THRIFT-1596,12554016,12471342,Delphi: Test clients should have a return codes that reflect whether they succeeded or not ,jensg,jensg,Major,Closed,Fixed,04/May/12 23:01,11/May/12 00:41,
Sub-task,,THRIFT-1592,12553694,12471342,Test clients should have a return codes that reflect whether they succeeded or not ,nvcook42,nvcook42,Major,Closed,Fixed,03/May/12 01:31,11/May/12 00:41,
Sub-task,,THRIFT-1590,12553560,12471342,Document the excepted return values and behaviors ThriftTest.thrift so that all languages can implement a test server,nvcook42,nvcook42,Major,Closed,Fixed,01/May/12 22:27,11/May/12 00:41,
Bug,Patch Available,THRIFT-1583,12551797,,c_glib leaks memory,jcaden,jcaden,Major,Closed,Fixed,20/Apr/12 14:56,11/May/12 00:41,
Bug,Patch Available,THRIFT-1586,12552166,,Two small D issues,klickverbot,klickverbot,Major,Closed,Fixed,23/Apr/12 17:25,11/May/12 00:41,
Bug,,THRIFT-1581,12551466,,Struct with all optional fields throw exception,,mastercode,Major,Open,,18/Apr/12 13:25,22/Apr/12 09:54,
Bug,,THRIFT-1499,12539372,,Generated javascript code doesn't properly write optional falsy values,henrique,dtay,Major,Closed,Duplicate,23/Jan/12 01:30,15/Apr/12 13:42,
Bug,Patch Available,THRIFT-1267,12519133,,Node.js can't throw exceptions. ,henrique,cypres,Major,Closed,Fixed,17/Aug/11 15:31,15/Apr/12 12:21,
Bug,Patch Available,THRIFT-1554,12549794,,Inherited service methods are not resolved in derived service implementations,jensg,jensg,Major,Closed,Fixed,05/Apr/12 21:22,12/Apr/12 04:05,
Improvement,Patch Available,THRIFT-757,12461735,,"Thrift (CPP) library, compiler, and the example built and working successfully on Cygwin.",,stevenong2007,Major,Closed,Won't Fix,11/Apr/10 02:07,12/Apr/12 04:04,
Bug,,THRIFT-174,12406628,,Fixtures data in Ruby generator tests (test/rb) should be updated automatically,,kclark,Major,Closed,Won't Fix,16/Oct/08 19:19,12/Apr/12 04:04,
Improvement,Patch Available,THRIFT-1555,12549799,,Delphi version of the tutorial code,jensg,jensg,Major,Closed,Fixed,05/Apr/12 21:43,12/Apr/12 04:04,
Improvement,Patch Available,THRIFT-1412,12529189,,Thrift Transport classes should manage the lifetime of objects implementing IDisposable by implementing IDisposable themselves.,jkaldon,jkaldon,Major,Closed,Fixed,28/Oct/11 03:04,12/Apr/12 04:04,
Bug,,THRIFT-1540,12548093,,Download page should not link to snapshots / nightly builds,jfarrell,sebb,Major,Closed,Fixed,26/Mar/12 10:53,12/Apr/12 04:01,
Bug,,THRIFT-1557,12550078,,Using TFramedTransport together with TBinaryProtocol produces unexpected deserialization for binary in Java,,mxiixm,Major,Closed,Not A Problem,07/Apr/12 17:52,10/Apr/12 17:40,
Bug,Patch Available,THRIFT-1238,12514247,,Thrift JS client cannot read map of structures,,henrique,Major,Closed,Fixed,15/Jul/11 16:48,05/Apr/12 13:39,
New Feature,Patch Available,THRIFT-1500,12539481,,D programming language support,klickverbot,klickverbot,Major,Closed,Fixed,23/Jan/12 15:22,23/Mar/12 00:29,
Bug,Patch Available,THRIFT-1537,12547533,,TFramedTransport issues,jensg,jensg,Major,Closed,Fixed,21/Mar/12 23:36,22/Mar/12 03:36,
Improvement,,THRIFT-822,12469748,,Add python26 support to thrift.spec,,traviscrawford,Major,Closed,Won't Fix,20/Jul/10 20:21,08/Mar/12 22:07,
Improvement,Patch Available,THRIFT-1534,12545255,,Required fields in the Delphi code generator.,jensg,jensg,Major,Closed,Fixed,05/Mar/12 23:26,08/Mar/12 05:08,
Bug,,THRIFT-1531,12544889,,Framed transport does not work with binary protocol in some case,bryanduxbury,schen,Major,Closed,Invalid,02/Mar/12 06:13,03/Mar/12 20:37,
Bug,,THRIFT-1338,12522472,,Do not use an unpatched autoconf 2.65 to generate release tarball,jfarrell,eric.rannaud,Major,Closed,Fixed,09/Sep/11 20:00,02/Mar/12 06:16,
Improvement,,THRIFT-1520,12543735,,Embed version number in erlang .app file,djnym,djnym,Major,Closed,Fixed,22/Feb/12 19:27,02/Mar/12 04:57,
Bug,,THRIFT-1128,12503215,,MAC OS X: thrift.h incompatibility with Thrift.h,jfarrell,minaguib,Major,Closed,Fixed,03/Apr/11 04:33,02/Mar/12 03:47,
Bug,,THRIFT-1529,12544860,,TupleProtocol can unintentionally include an extra byte in bit vectors when number of optional fields is an integral of 8,bryanduxbury,bryanduxbury,Major,Closed,Fixed,01/Mar/12 23:38,02/Mar/12 01:09,
Bug,,THRIFT-1527,12544546,,Generated implementation of tupleReadStruct in unions return null when the setfield is unrecognized,bryanduxbury,bryanduxbury,Major,Closed,Fixed,29/Feb/12 01:05,02/Mar/12 01:09,
Bug,,THRIFT-1524,12544473,,TNonBlockingServer does not compile in Visual Studio 2010,,chrtae,Major,Closed,Fixed,28/Feb/12 19:51,29/Feb/12 19:32,
Bug,,THRIFT-1526,12544545,,Union TupleSchemeFactory returns StandardSchemes,bryanduxbury,bryanduxbury,Major,Closed,Fixed,29/Feb/12 01:04,29/Feb/12 02:17,
Bug,Patch Available,THRIFT-1518,12543329,,Generated C++ code only sends the first optional field in the write() function for a struct.,tomw,chris5287,Major,Closed,Fixed,20/Feb/12 11:42,22/Feb/12 21:53,
Bug,,THRIFT-1168,12506663,,C++ cob client/server: void functions that throw exceptions,,newblood,Major,Closed,Fixed,09/May/11 23:32,20/Feb/12 11:44,
Bug,Patch Available,THRIFT-1512,12540440,,Thrift socket support for Windows XP,peace,peace,Major,Closed,Fixed,30/Jan/12 21:36,10/Feb/12 03:36,
Bug,,THRIFT-556,12432626,,Ruby compiler does not correctly referred to top-level modules when a submodule masks the top-level name,wanderview,eweaver,Major,Closed,Fixed,09/Aug/09 16:13,09/Feb/12 17:17,
New Feature,Patch Available,THRIFT-1510,12540004,,There should be an implementation of the JsonProtocol for ruby,twimpiex,twimpiex,Major,Closed,Fixed,27/Jan/12 07:06,31/Jan/12 04:49,
Bug,,THRIFT-1511,12540266,,Server with oneway support ( JAVA ),jfarrell,fre93,Major,Closed,Duplicate,28/Jan/12 15:15,31/Jan/12 03:56,
Bug,,THRIFT-1327,12521507,,Fix Spec Suite under Ruby-1.8.7 (works for MRI Ruby-1.9.2),jfarrell,sgonyea,Major,Closed,Won't Fix,06/Sep/11 22:30,28/Jan/12 05:01,
Sub-task,,THRIFT-982,12478977,12396161,javame: add version Info to the library,jfarrell,roger,Major,Closed,Fixed,03/Nov/10 11:39,27/Jan/12 05:24,
Improvement,,THRIFT-1465,12535231,,Visibility of methods in generated java code,ashutoshc,ashutoshc,Major,Closed,Fixed,15/Dec/11 00:03,27/Jan/12 04:57,
Bug,Patch Available,THRIFT-1496,12539098,,PHP compiler not namespacing enums,aegrumet,aegrumet,Major,Closed,Fixed,20/Jan/12 07:51,27/Jan/12 04:49,
Sub-task,,THRIFT-1459,12534690,12534548,declare shared_ptr as boost::shared_ptr,roger,roger,Major,Closed,Fixed,11/Dec/11 22:07,27/Jan/12 04:49,
