Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
New Feature,ODE-22,12347450,Allow ODE to consume compiled processes generated before switch to org.apache.ode namespace.,,mszefler,Minor,Closed,Fixed,07/Aug/06 17:29,29/May/07 22:04,
Bug,ODE-17,12347159,Stop of JBI component leaves does not completely shutdown the quartz scheduler.,,mszefler,Minor,Closed,Fixed,02/Aug/06 14:16,29/May/07 22:04,
New Feature,ODE-5,12344984,Implementation of Relative Schema/WSDL Import Paths,charper,grantm,Minor,Closed,Fixed,26/Jun/06 19:03,27/Jun/06 05:05,
Task,ODE-3,12330864,PXE initial code drop,gnodet,boisvert,Minor,Closed,Fixed,30/Mar/06 05:44,06/Apr/06 01:25,
Improvement,ODE-1005,12671085,"Wrong link in ""Creating a Process""",vanto,koppor,Trivial,Resolved,Fixed,28/Sep/13 12:58,30/Sep/13 11:40,
Bug,ODE-998,12661977,hard-coded service endpont in fileupload.jsp,vanto,mcenirm,Trivial,Resolved,Fixed,05/Aug/13 21:29,18/Sep/13 22:57,
Wish,ODE-322,12399236,Add element to variable instead of overwriting it,,waldmaster,Trivial,Closed,Not A Problem,29/Jun/08 13:44,27/Aug/13 17:43,
Improvement,ODE-918,12503084,FAQ says ODE does not support process versioning,vanto,msmith@cbnco.com,Trivial,Resolved,Fixed,01/Apr/11 01:15,22/Jul/11 12:01,
Bug,ODE-923,12506252,On the ode.apache.org website the page 'Source Code' has a line about building instructions which seem to be pointing to the wrong page,vanto,bhatt.pj,Trivial,Resolved,Fixed,05/May/11 06:55,05/May/11 11:30,
Improvement,ODE-788,12460074,BpelC does not log the process being compiled,,terry_permeance,Trivial,Open,,24/Mar/10 09:14,11/Feb/11 19:05,
Wish,ODE-835,12465627,Make it easier to modify execution state (eg. jump to specified activity),rrusin,rrusin,Trivial,Open,,28/May/10 07:41,07/Jan/11 02:08,
Test,ODE-554,12417004,Add sqlserver and oracle unit testing capabilities,seanahn,seanahn,Trivial,Open,,16/Mar/09 21:49,25/Nov/10 13:18,
Task,ODE-514,12414565,InstanceManagementApi does not lists running process instances,,adv,Trivial,Resolved,Invalid,11/Feb/09 13:14,13/Apr/10 12:53,
Bug,ODE-657,12434042,JBI Ping Pong example wsdl using old schema namespace,alexismidon,wmccusker,Trivial,Resolved,Fixed,26/Aug/09 13:24,23/Sep/09 23:10,
Bug,ODE-530,12415778,unused madatory element in deployment file schema,,mproch,Trivial,Closed,Fixed,27/Feb/09 11:54,24/Apr/09 00:54,
Improvement,ODE-361,12401995,Logging improvement (removing hibernate started),mriou,rrusin,Trivial,Closed,Fixed,08/Aug/08 14:03,24/Apr/09 00:54,
Bug,ODE-451,12410017,Warning: composite-id class does not override hashCode(),,seanahn,Trivial,Closed,Fixed,04/Dec/08 21:31,24/Apr/09 00:54,
Improvement,ODE-481,12412098,Enable easier extensibility on ODE for custom implementation or simulation,,seanahn,Trivial,Resolved,Fixed,10/Jan/09 02:37,10/Feb/09 22:24,
Bug,ODE-358,12401988,Null Pointer Exception in OdeConsumer (JBI),,rrusin,Trivial,Open,,08/Aug/08 12:44,15/Jan/09 22:29,
Bug,ODE-298,12397165,Errors in SimPEL Grammar,mriou,bischomc,Trivial,Resolved,Fixed,30/May/08 11:33,08/Nov/08 21:13,
Wish,ODE-312,12398846,multiple operations/activities in BPEL/ODE,,waldmaster,Trivial,Closed,Fixed,23/Jun/08 15:59,24/Jun/08 19:06,
Bug,ODE-246,12391512,Error Message Missing for 'Duplicate Deployment Unit',mriou,alexismidon,Trivial,Resolved,Fixed,15/Mar/08 00:56,21/May/08 22:14,
Bug,ODE-238,12387781,NullPointerException when compiling file in directory with special characters,,tomcat_,Trivial,Closed,Invalid,04/Feb/08 14:11,04/Feb/08 14:24,
Improvement,ODE-216,12383778,TransactionManager Factory for WebLogic Server 10.0,mriou,pimousse76,Trivial,Resolved,Fixed,03/Dec/07 10:27,03/Dec/07 18:34,
Improvement,ODE-202,12381074,Provide access to ProcessManagement and InstanceManagement interfaces from ODEServer (patch included),mriou,richt,Trivial,Resolved,Fixed,24/Oct/07 15:53,21/Nov/07 15:49,
Bug,ODE-204,12381109,Properly remove process from map of registered processes in BpelServerImpl.java (and some logging consistency),mriou,richt,Trivial,Resolved,Fixed,24/Oct/07 22:57,21/Nov/07 15:49,
Bug,ODE-161,12375106,simple scheduler timing too fast ,mriou,hellonico,Trivial,Resolved,Fixed,01/Aug/07 05:27,13/Aug/07 15:57,
Improvement,ODE-168,12375561,HelloWorld2 directory is recommended for all examples in readme.txt,mriou,smesh,Trivial,Resolved,Fixed,08/Aug/07 01:13,08/Aug/07 01:39,
Improvement,ODE-158,12374749,"Unable to deal with empty ""query"" element in to-spec",mriou,richt,Trivial,Resolved,Fixed,27/Jul/07 00:05,27/Jul/07 14:34,
Bug,ODE-37,12348478,Both 1.2.12 and 1.2.13 versions of log4j included in ode-axis2-war,mriou,ozak,Trivial,Closed,Fixed,23/Aug/06 15:13,29/May/07 22:04,
