Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,LOG4PHP-117,12464929,LoggerConfiguratorIni::configure() and unexptected results from error_get_last(),,mamciek,Major,Closed,Fixed,19/May/10 18:36,01/Dec/13 10:59,
Bug,LOG4PHP-129,12479679,Log4PHP causes odd errors in the underlying application if used with source having an existing __autoload function,,james.brown,Major,Closed,Fixed,11/Nov/10 03:51,01/Dec/13 10:59,
Bug,LOG4PHP-97,12457982,LoggerAppenderMailEvent does not work,,flotschi,Major,Closed,Cannot Reproduce,03/Mar/10 13:30,01/Dec/13 10:59,
Improvement,LOG4PHP-131,12480481,File appenders parameters,juice,juice,Major,Closed,Fixed,20/Nov/10 11:06,01/Dec/13 10:59,
Bug,LOG4PHP-93,12446783,LoggerClassNamePatternConverter accessing private property,,kawai,Major,Closed,Fixed,27/Jan/10 08:45,01/Dec/13 10:59,
Bug,LOG4PHP-210,12659028,Appenders cause filesize(): stat failed,,cgrobmeier,Major,Closed,Fixed,22/Jul/13 07:04,01/Dec/13 10:59,
Improvement,LOG4PHP-116,12464620,A rewrite of LoggerConfiguratorXML,juice,juice,Major,Closed,Not A Problem,16/May/10 12:32,01/Dec/13 10:59,
Bug,LOG4PHP-18,12403841,Date pattern %d conversion is invalid.,kurdalen,whitestar,Major,Closed,Fixed,07/Sep/08 03:56,01/Dec/13 10:59,
Bug,LOG4PHP-124,12472353,Cannot access private property LoggerLoggingEvent::$fqcn ,,lathspell,Major,Closed,Duplicate,24/Aug/10 11:04,01/Dec/13 10:59,
Task,LOG4PHP-107,12460313,Site should updated via svn,cgrobmeier,cgrobmeier,Major,Closed,Fixed,26/Mar/10 05:49,01/Dec/13 10:59,
Bug,LOG4PHP-103,12459588,Exception when using more than one LoggerAppenderFile,,fusselwurm,Major,Closed,Fixed,18/Mar/10 22:29,01/Dec/13 10:59,
Improvement,LOG4PHP-105,12459961,LoggerMDC needs refactoring,juice,cgrobmeier,Major,Closed,Fixed,23/Mar/10 08:10,01/Dec/13 10:59,
Bug,LOG4PHP-106,12460154,"LoggerReflectionUtils::setProperties() does not reset $properties array pointer, causing appenders to not be configured",,gnickm,Major,Closed,Fixed,24/Mar/10 20:10,01/Dec/13 10:59,
Bug,LOG4PHP-123,12470589,LoggerConfiguratorPhp does not parse renderer configuration,,fusselwurm,Major,Closed,Fixed,01/Aug/10 17:07,01/Dec/13 10:59,
Improvement,LOG4PHP-140,12508614,Incorrect usage of changes.xml,juice,juice,Major,Closed,Fixed,28/May/11 08:50,01/Dec/13 10:59,
Bug,LOG4PHP-126,12476954,LoggerConfiguratorPhp does not appear to respect appender file property from config,,peterchapman,Major,Closed,Fixed,10/Oct/10 17:42,01/Dec/13 10:59,
Bug,LOG4PHP-112,12462348,Logging ClassName doesn't work,,darja,Major,Closed,Fixed,18/Apr/10 10:05,01/Dec/13 10:59,
Bug,LOG4PHP-71,12433343,Using LoggerAppenderFile logging to the log file in one Apache session blocks every other Apache session that tries to write to the file until the original request has been processed,,cwilliams,Major,Closed,Fixed,18/Aug/09 16:25,01/Dec/13 10:56,
Bug,LOG4PHP-66,12431552,"LoggerConfiguratorBasicTest fails in ""mvn test"" but not in phpunit",,lathspell,Major,Closed,Fixed,27/Jul/09 23:39,01/Dec/13 10:56,
Bug,LOG4PHP-13,12397477,LoggerPropertyConfigurator: Only variables should be assigned by reference,,micha,Major,Closed,Fixed,04/Jun/08 14:44,01/Dec/13 10:56,
Bug,LOG4PHP-65,12431550,Mixing protected and private in Logger and the inheriting LoggerRoot,,lathspell,Major,Closed,Fixed,27/Jul/09 23:23,01/Dec/13 10:56,
Bug,LOG4PHP-73,12433649,No output from logger after trunk update,,jsf_imento,Major,Closed,Fixed,21/Aug/09 08:12,01/Dec/13 10:56,
Improvement,LOG4PHP-82,12435174,More examples and API documentation,lathspell,lathspell,Major,Closed,Fixed,09/Sep/09 01:06,01/Dec/13 10:56,
Bug,LOG4PHP-10,12385750,Update INSTALL,,carnold@apache.org,Major,Closed,Fixed,08/Jan/08 06:30,01/Dec/13 10:56,
Bug,LOG4PHP-81,12435172,Boolean values in .properties files and incorrectly parsed by LoggerConfiguratorIni,lathspell,lathspell,Major,Closed,Fixed,09/Sep/09 00:41,01/Dec/13 10:56,
Bug,LOG4PHP-28,12423993,LoggerAppenderConsole doesn't write to STDERR,kurdalen,mkuenzli,Major,Closed,Fixed,28/Apr/09 09:40,01/Dec/13 10:56,
Improvement,LOG4PHP-57,12431434,"""please shutdown all loggers"" - we have destructors for this!",,lathspell,Major,Closed,Fixed,25/Jul/09 19:06,01/Dec/13 10:56,
Improvement,LOG4PHP-67,12431992,Refactoring: Use Logger instead of LoggerManager,,cgrobmeier,Major,Closed,Fixed,02/Aug/09 12:36,01/Dec/13 10:56,
Bug,LOG4PHP-8,12385666,TODO list should be migrated to JIRA,,carnold@apache.org,Major,Closed,Fixed,06/Jan/08 22:23,01/Dec/13 10:56,
Improvement,LOG4PHP-50,12426296,Create more File Appender Tests,,cgrobmeier,Major,Closed,Fixed,25/May/09 16:00,01/Dec/13 10:56,
Improvement,LOG4PHP-23,12419162,Mixed PHP4 and PHP5 syntax,cgrobmeier,cgrobmeier,Major,Closed,Fixed,21/Mar/09 18:09,01/Dec/13 10:56,
Improvement,LOG4PHP-49,12426295,Create LoggerAppenderSocket Test,,cgrobmeier,Major,Closed,Fixed,25/May/09 15:59,01/Dec/13 10:56,
Bug,LOG4PHP-68,12432200,Mailing Lists page not being created,,gmcdonald,Major,Closed,Fixed,04/Aug/09 20:47,01/Dec/13 10:56,
Bug,LOG4PHP-17,12403840,%l Pattern layout raises a protected property access error.,,whitestar,Major,Closed,Fixed,07/Sep/08 03:31,01/Dec/13 10:56,
Bug,LOG4PHP-70,12432783,remove LoggerManager references from docs,,cgrobmeier,Major,Closed,Fixed,11/Aug/09 14:37,01/Dec/13 10:56,
Task,LOG4PHP-37,12424472,Remove LoggerAppenderDb,kurdalen,kurdalen,Major,Closed,Fixed,03/May/09 06:55,01/Dec/13 10:56,
Bug,LOG4PHP-19,12403842,Logger location info is invalid in log outputs of Logger's subclasses.,,whitestar,Major,Closed,Fixed,07/Sep/08 04:17,01/Dec/13 10:56,
Improvement,LOG4PHP-44,12425799,PEAR package,kurdalen,kurdalen,Major,Closed,Fixed,19/May/09 07:47,01/Dec/13 10:56,
Improvement,LOG4PHP-29,12424011,Load classes through autoload instead of explicitly include them,kurdalen,kurdalen,Major,Closed,Fixed,28/Apr/09 13:09,01/Dec/13 10:56,
Improvement,LOG4PHP-52,12426298,Use of custom factorys is discouraged - clean up,,cgrobmeier,Major,Closed,Fixed,25/May/09 16:03,01/Dec/13 10:56,
Bug,LOG4PHP-59,12431441,LoggerAppenderConsole is initialized wrong,,lathspell,Major,Closed,Fixed,25/Jul/09 23:36,01/Dec/13 10:56,
Improvement,LOG4PHP-63,12431539,PDOAppender should throw LoggerException on database problems,,lathspell,Major,Closed,Fixed,27/Jul/09 21:12,01/Dec/13 10:56,
Bug,LOG4PHP-86,12435664,LoggerAppenderRollingFileTest fails due to realpath()=>false on nonexisting files,lathspell,lathspell,Major,Closed,Fixed,14/Sep/09 23:01,01/Dec/13 10:56,
Bug,LOG4PHP-64,12431546,Remove deprecated call-by-reference in LoggerLayoutPattern,,lathspell,Major,Closed,Fixed,27/Jul/09 22:32,01/Dec/13 10:56,
Bug,LOG4PHP-76,12434179,Unable to configure socket appender with attribute useXml = true,,dhansen,Major,Closed,Fixed,27/Aug/09 15:05,01/Dec/13 10:56,
Improvement,LOG4PHP-53,12429463,Remove references,,cgrobmeier,Major,Closed,Fixed,03/Jul/09 12:32,01/Dec/13 10:56,
Improvement,LOG4PHP-51,12426297,Create SyslogAppender Test,,cgrobmeier,Major,Closed,Fixed,25/May/09 16:01,01/Dec/13 10:56,
Bug,LOG4PHP-62,12431468,Does not print warning if ini file is corrupt,,lathspell,Major,Closed,Fixed,26/Jul/09 18:21,01/Dec/13 10:56,
Bug,LOG4PHP-14,12397479,LoggerPropertySetter: warnings about is_a() and non-static method ,,micha,Major,Closed,Fixed,04/Jun/08 14:49,01/Dec/13 10:56,
Bug,LOG4PHP-3,12377584,Maven build evolution,,carnold@apache.org,Major,Closed,Fixed,05/Sep/07 17:14,01/Dec/13 10:56,
Improvement,LOG4PHP-47,12426293,Check if PDO Appender needs quote(),lathspell,cgrobmeier,Major,Closed,Fixed,25/May/09 15:53,01/Dec/13 10:56,
Bug,LOG4PHP-9,12385667,log4php.dtd should be reviewed,,carnold@apache.org,Major,Closed,Fixed,06/Jan/08 22:29,01/Dec/13 10:56,
Improvement,LOG4PHP-42,12424612,Create phpunit tests,cgrobmeier,cgrobmeier,Major,Closed,Fixed,05/May/09 15:44,01/Dec/13 10:56,
Bug,LOG4PHP-84,12435537,undefined method getLoggerRepository() in LoggerLoggingEvent,,lathspell,Major,Closed,Fixed,13/Sep/09 21:15,01/Dec/13 10:56,
Bug,LOG4PHP-22,12416941,log4php.dtd invalid,,cgrobmeier,Major,Closed,Fixed,16/Mar/09 06:22,01/Dec/13 10:56,
Improvement,LOG4PHP-79,12435140,AppenderPDO: Some database fields seem a bit too short,lathspell,lathspell,Major,Closed,Fixed,08/Sep/09 17:49,01/Dec/13 10:56,
New Feature,LOG4PHP-30,12424090,Implement LoggerAppenderPDO,cgrobmeier,kurdalen,Major,Closed,Fixed,28/Apr/09 20:47,01/Dec/13 10:56,
Bug,LOG4PHP-15,12397480,Logger: warnings about is_a(),,micha,Major,Closed,Fixed,04/Jun/08 14:50,01/Dec/13 10:56,
Bug,LOG4PHP-7,12385665,Change copyright notices to conform to the Source Header and Copyright Notice Policy,,carnold@apache.org,Major,Closed,Fixed,06/Jan/08 22:19,01/Dec/13 10:56,
Improvement,LOG4PHP-154,12525483,Rewrite LoggerAppenderSocket to use a layout,juice,juice,Major,Closed,Fixed,02/Oct/11 18:14,01/Dec/13 10:54,
Improvement,LOG4PHP-152,12525274,A rewrite of the configurator,juice,juice,Major,Closed,Fixed,30/Sep/11 06:24,01/Dec/13 10:54,
Bug,LOG4PHP-143,12512027,LoggerConfiguratorPhp does not accept INT constants for appender threshold,juice,jcherniak,Major,Closed,Fixed,28/Jun/11 18:01,01/Dec/13 10:54,
Bug,LOG4PHP-147,12520123,Bugs during HipHop build,juice,hitesh2223,Major,Closed,Fixed,25/Aug/11 16:45,01/Dec/13 10:54,
Bug,LOG4PHP-159,12527463,Appenders do not close gracefully if a fatal error occurs,juice,jcherniak,Major,Closed,Fixed,17/Oct/11 15:27,01/Dec/13 10:54,
Improvement,LOG4PHP-137,12504361,Improve pear build,juice,cgrobmeier,Major,Closed,Fixed,15/Apr/11 10:13,01/Dec/13 10:54,
Bug,LOG4PHP-148,12520876,LoggerUserFieldPatternConverter class missing in log4php archive,juice,karanj,Major,Closed,Fixed,31/Aug/11 06:23,01/Dec/13 10:54,
Improvement,LOG4PHP-149,12520893,Remove deprecated appender LoggerAppenderAdodb,juice,juice,Major,Closed,Fixed,31/Aug/11 09:00,01/Dec/13 10:54,
Bug,LOG4PHP-114,12463017,Order of params in LoggerAppenderDailyFile configuration is significant,juice,darja,Major,Closed,Fixed,26/Apr/10 12:37,01/Dec/13 10:54,
Improvement,LOG4PHP-161,12530479,All configurable components should trigger warnings when given invalid values,juice,juice,Major,Closed,Fixed,06/Nov/11 09:24,01/Dec/13 10:54,
Improvement,LOG4PHP-156,12525490,Web site improvements,juice,juice,Major,Closed,Fixed,02/Oct/11 19:10,01/Dec/13 10:54,
Bug,LOG4PHP-145,12518864,The syslog appender does not correctly parse options,juice,juice,Major,Closed,Fixed,15/Aug/11 09:54,01/Dec/13 10:54,
New Feature,LOG4PHP-155,12525484,Create a new layout which outputs serialized event objects,juice,juice,Major,Closed,Fixed,02/Oct/11 18:18,01/Dec/13 10:54,
Bug,LOG4PHP-158,12526408,LoggerAppenderFile throws wrong warning messages,juice,juice,Major,Closed,Fixed,10/Oct/11 06:33,01/Dec/13 10:54,
Improvement,LOG4PHP-160,12527744,Appeneders should use a default layout is no layout is specified in configuration,juice,juice,Major,Closed,Fixed,19/Oct/11 13:29,01/Dec/13 10:54,
Improvement,LOG4PHP-101,12458086,Wrong order in configuration breaks logging,juice,cgrobmeier,Major,Closed,Fixed,04/Mar/10 08:31,01/Dec/13 10:54,
New Feature,LOG4PHP-172,12544302,Add more conversion words to the pattern layout and allow longer conversion words,juice,juice,Major,Closed,Fixed,27/Feb/12 19:41,01/Dec/13 10:53,
Bug,LOG4PHP-180,12558393,Remove $_ENV and $_SERVER access from LoggerMDC,juice,juice,Major,Closed,Fixed,29/May/12 07:59,01/Dec/13 10:52,
Bug,LOG4PHP-168,12541446,Passing an instance of a configurator class to the Logger::configure function gives an error,juice,emmet,Major,Closed,Fixed,06/Feb/12 17:07,01/Dec/13 10:52,
Question,LOG4PHP-213,12681681,Cannot use LoggerLayoutPattern for LoggerAppenderMongoDB,,Ming.Jiang,Major,Open,,27/Nov/13 23:05,28/Nov/13 10:24,
Bug,LOG4PHP-212,12681363,Please delete old releases from mirroring system,juice,sebb,Major,Closed,Fixed,26/Nov/13 19:59,26/Nov/13 20:46,
Improvement,LOG4PHP-121,12469362,Log4PHP classes should have namespace/package prefix,,swquinn,Major,Open,,15/Jul/10 17:39,22/Jul/13 07:53,
Improvement,LOG4PHP-211,12659033,Add support for PSR-3,,cgrobmeier,Major,Open,,22/Jul/13 07:48,22/Jul/13 07:53,
Bug,LOG4PHP-188,12606566,rootLogger logs although level isn't reached,juice,flotschi,Major,Closed,Fixed,07/Sep/12 12:09,23/Apr/13 14:49,
Bug,LOG4PHP-200,12624633,Cannot find superglobal variable $_REQUEST,juice,robsch,Major,Closed,Fixed,19/Dec/12 13:40,08/Jan/13 09:34,
Improvement,LOG4PHP-203,12625480,Capped collections support for Mongo Appender,juice,char0n,Major,Closed,Fixed,29/Dec/12 11:32,01/Jan/13 15:54,
Bug,LOG4PHP-201,12625181,Tests are not passing,juice,char0n,Major,Closed,Fixed,24/Dec/12 14:59,29/Dec/12 12:54,
New Feature,LOG4PHP-125,12473964,Appender for Gearman job server,,char0n,Major,Open,,13/Sep/10 10:01,29/Dec/12 11:55,
Improvement,LOG4PHP-69,12432691,Make use of SPL were appropriate,,cgrobmeier,Major,Open,,10/Aug/09 15:09,29/Dec/12 11:41,
Improvement,LOG4PHP-202,12625478,Update wiki - development environment,,char0n,Major,Open,,29/Dec/12 10:24,29/Dec/12 11:13,
New Feature,LOG4PHP-193,12610874,Separate the web and the user's manual,juice,cgrobmeier,Major,Open,,08/Oct/12 21:05,17/Dec/12 16:13,
Bug,LOG4PHP-199,12624120,LoggerFilterLevelRange behaviour inconsistent with docs,juice,juice,Major,Open,,15/Dec/12 14:48,15/Dec/12 14:48,
Bug,LOG4PHP-198,12623604,Undefined property: LoggerFormattingInfo::$leftAlign,,flancer,Major,Closed,Cannot Reproduce,12/Dec/12 18:56,13/Dec/12 15:04,
New Feature,LOG4PHP-191,12610870,Make use of Composer,juice,cgrobmeier,Major,Closed,Fixed,08/Oct/12 21:01,11/Dec/12 20:01,
Bug,LOG4PHP-181,12559439,The default configurator does not populate the LoggerAppenderPool,,john4log4php,Major,Open,,05/Jun/12 20:54,25/Oct/12 09:22,
Bug,LOG4PHP-196,12611058,Appender Rolling File: Seperate PHP processes attempting to roll the same log file will truncate the log.,,kwiering,Major,Open,,09/Oct/12 20:23,25/Oct/12 09:22,
New Feature,LOG4PHP-26,12423979,Add file locking to file appenders,kurdalen,kurdalen,Major,Closed,Fixed,28/Apr/09 07:57,09/Oct/12 20:27,
New Feature,LOG4PHP-195,12610880,"Create ""subpackages"" for some appenders",,cgrobmeier,Major,Open,,08/Oct/12 21:16,08/Oct/12 21:16,
Bug,LOG4PHP-127,12477388,PHP Fatal error: Nesting level too deep - recursive dependency? when logging an object with recursive dependancies,,davidp@zoosk.com,Major,Closed,Not A Problem,14/Oct/10 19:03,08/Oct/12 08:39,
Bug,LOG4PHP-134,12495429,LoggerAppenderPDO loses connection in long running scripts,juice,vkueffel,Major,Closed,Fixed,12/Jan/11 22:21,08/Oct/12 08:37,
Bug,LOG4PHP-176,12551372,log4php memory limit,,isasrl,Major,Closed,Not A Problem,18/Apr/12 08:09,07/Oct/12 08:39,
Bug,LOG4PHP-184,12598346,[LOG4PHP] Constant in Xml configuration files are no longuer evaluate ?,juice,sebastien.barthelemy,Major,Closed,Fixed,11/Jul/12 10:11,06/Oct/12 14:47,
Improvement,LOG4PHP-185,12605817,Don't clear the entire stat cache on an append,juice,rlerdorf,Major,Closed,Fixed,31/Aug/12 23:46,06/Oct/12 09:34,
Improvement,LOG4PHP-141,12510068,Allow setting of a default Renderer for all Classes,juice,igornadj,Major,Closed,Fixed,12/Jun/11 22:43,06/Oct/12 08:19,
Bug,LOG4PHP-190,12607935,MongoDB Appender Set Properties,,dan.cardin,Major,Open,,17/Sep/12 19:04,17/Sep/12 20:41,
Bug,LOG4PHP-120,12467803,LoggerAppenderDailyFile doesn't roll over file inside of a process,juice,cmerrick,Major,Closed,Fixed,24/Jun/10 13:52,17/Sep/12 13:31,
Bug,LOG4PHP-187,12606089,Logging does not work in shutdown function,juice,gefupi,Major,Closed,Fixed,04/Sep/12 14:41,11/Sep/12 11:38,
Wish,LOG4PHP-186,12605842,Enable the JIRA wiki renderer,cgrobmeier,juice,Major,Closed,Fixed,01/Sep/12 07:38,08/Sep/12 06:52,
Bug,LOG4PHP-183,12595524,Warning when use 'LoggerConfigurationAdapterPHP' as Logger-Configurator,,floriansemm,Major,Closed,Not A Problem,22/Jun/12 04:55,23/Jun/12 10:47,
Improvement,LOG4PHP-171,12544106,Write a documentation chapter on NDC & MDC,,juice,Major,Open,,25/Feb/12 07:34,22/Jun/12 23:53,
Improvement,LOG4PHP-174,12545882,Firephp appender logs to Firebug console.,,bingalls,Major,Closed,Fixed,09/Mar/12 17:58,13/Jun/12 06:30,
Bug,LOG4PHP-87,12439400,Switch off headers for Chainsaw when using log4jNamespace = true,,fox,Major,Open,,29/Oct/09 13:23,08/Dec/11 15:15,
Improvement,LOG4PHP-48,12426294,Create SocketAppender Wireformat compatible to Chainsaw,,cgrobmeier,Major,Open,,25/May/09 15:55,08/Dec/11 15:13,
Bug,LOG4PHP-150,12520906,getPrevious ObjectMethod being used but does not exist in the code,,karanj,Major,Closed,Not A Problem,31/Aug/11 10:29,31/Aug/11 11:44,
New Feature,LOG4PHP-146,12519803,rotate logfiles and assign date to filename,,jh51,Major,Open,,23/Aug/11 08:34,25/Aug/11 05:56,
Task,LOG4PHP-128,12478779,Update site content for Apache Project Branding Requirements,,carnold@apache.org,Major,Closed,Fixed,31/Oct/10 21:34,23/Jun/11 09:56,
Bug,LOG4PHP-136,12498159,LoggerAppenderFile: Warning: fopen(target/examples/file.log): failed to open stream: Permission denied in /src/main/php/appenders/LoggerAppenderFile.php on line 77,,davidp@zoosk.com,Major,Closed,Won't Fix,09/Feb/11 18:50,22/Feb/11 17:42,
Bug,LOG4PHP-80,12435168,Trying to set unknown properties should result in an exception,lathspell,lathspell,Major,Closed,Fixed,08/Sep/09 23:46,10/Oct/09 23:50,
Bug,LOG4PHP-85,12435654,Unittest fail due to changed default of xmlLayout->setLocationInfo,lathspell,lathspell,Major,Closed,Fixed,14/Sep/09 22:11,10/Oct/09 23:49,
Bug,LOG4PHP-78,12435049,AppenderSocket: locationInfo=false has no effect,,lathspell,Major,Closed,Fixed,08/Sep/09 00:05,14/Sep/09 21:43,
Bug,LOG4PHP-58,12431438,HTML encoding typo on Quickstart page,,lathspell,Major,Closed,Fixed,25/Jul/09 22:03,25/Jul/09 23:37,
Task,LOG4PHP-55,12430557,Make phpunit available on buildbot,,cgrobmeier,Major,Closed,Fixed,15/Jul/09 21:48,16/Jul/09 01:28,
Bug,LOG4PHP-21,12408558,Incorrect params passed in set_include_path,kurdalen,icertejan,Major,Closed,Fixed,15/Nov/08 09:10,28/Apr/09 07:02,
Task,LOG4PHP-139,12508003,Create a FAQ page,,juice,Minor,Open,,22/May/11 13:10,04/Jun/18 02:49,
Bug,LOG4PHP-232,13045322,Git File in composer build,,adriancottersc,Minor,Open,,22/Feb/17 18:33,22/Feb/17 18:33,
New Feature,LOG4PHP-229,12977138,Create a HTTP POST/GET Appender,,mark.tetrode@gmail.com,Minor,Open,,09/Jun/16 08:27,09/Jun/16 08:27,
New Feature,LOG4PHP-228,12969610,New Appender rotating logs with date and deleting older logs.,,shigemk2,Minor,Open,,13/May/16 19:26,13/May/16 19:26,
Wish,LOG4PHP-223,12819669,Appender for systemd journal,,lathspell,Minor,Open,,09/Apr/15 13:32,09/Apr/15 13:32,
Bug,LOG4PHP-218,12708271,Undefined variable: end : helpers/LoggerPatternParser.php [119],,jmpicot,Minor,Open,,14/Apr/14 14:43,14/Apr/14 15:28,
Improvement,LOG4PHP-204,12625566,MDC context information in mongo appender,juice,char0n,Minor,Resolved,Fixed,31/Dec/12 12:05,14/Dec/13 14:17,
